SessionID,UserID,UserName,StepIndex,InteractionType,ObjectName,RelativeTime,StartTime,EndTime,Duration,InteractionInterval,ObjectPosX,ObjectPosY,ObjectPosZ,HeadPosX,HeadPosY,HeadPosZ,HeadRotX,HeadRotY,HeadRotZ,HeadRotW,LeftHandPosX,LeftHandPosY,LeftHandPosZ,LeftHandRotX,LeftHandRotY,LeftHandRotZ,LeftHandRotW,RightHandPosX,RightHandPosY,RightHandPosZ,RightHandRotX,RightHandRotY,RightHandRotZ,RightHandRotW,GazeDirX,GazeDirY,GazeDirZ,DistanceToObject,HeadVelocity,LeftHandVelocity,RightHandVelocity,SpeedTier
6998,33,Slate,126,HeadBurst,HeadTask,284.4944,283.8614,284.4944,0.633026,0.132996,-0.015459,1.170729,2.631434,0.04087,1.651303,-0.272611,0.097962,-0.022712,0.058724,0.993196,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.033609,-0.197259,0.979775,2.944079,0.37756,0,0,slow
6998,33,Slate,127,HeadBurst,HeadTask,284.5615,283.8948,284.5615,0.666718,0.067078,0.027047,1.044357,2.612189,0.04304,1.650451,-0.270995,0.121288,-0.019319,0.059352,0.990653,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.02388,-0.242602,0.969832,2.946244,0.084624,0,0,slow
6998,33,Slate,128,HeadBurst,HeadTask,284.8947,283.8614,284.8947,1.033264,0.333191,-0.050279,0.716431,2.506418,0.06371,1.633104,-0.293198,0.173676,-0.036591,0.052038,0.982746,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.053845,-0.345167,0.936995,2.948073,1.047158,0,0,medium
6998,33,Slate,129,HeadBurst,HeadTask,284.9617,283.8948,284.9617,1.066956,0.067078,-0.016042,0.608384,2.465203,0.068496,1.631726,-0.298849,0.186004,-0.03331,0.050889,0.980665,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.046401,-0.368205,0.928586,2.94862,0.227355,0,0,slow
6998,33,Slate,130,HeadBurst,HeadTask,285.2949,283.8614,285.2949,1.433472,0.33313,0.091061,0.384326,2.352769,0.075031,1.61377,-0.326682,0.221176,-0.022812,0.054699,0.973432,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.020217,-0.433095,0.901122,2.948092,1.017662,0,0,medium
6998,33,Slate,131,HeadBurst,HeadTask,285.3948,283.8948,285.3948,1.500061,0.099976,0.054698,0.368502,2.340382,0.073459,1.6106,-0.331361,0.222852,-0.030029,0.060598,0.972504,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.031397,-0.437089,0.89887,2.946416,0.175966,0,0,slow
6998,33,Slate,132,HeadPlace,HeadTarget8,286.6948,283.8948,286.6948,2.799988,1.299927,-0.03,0.21,2.5,0.04217,1.608288,-0.112603,0.249273,-0.036309,0.067634,0.965386,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.036386,-0.486201,0.873089,2.964138,6.650416,0,0,fast
6998,33,Slate,133,HeadPick,HeadTask,286.7296,286.7296,286.7296,0,0.034851,-0.002522,0.215486,2.483396,0.039751,1.609106,-0.106388,0.244825,-0.036405,0.067882,0.966503,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.037133,-0.47819,0.877471,2.941248,0.192694,0,0,slow
6998,33,Slate,134,HeadBurst,HeadTask,286.8949,286.6948,286.8949,0.200134,0.165283,0.013183,0.249584,2.525698,0.028254,1.611683,-0.07582,0.242222,-0.033442,0.073087,0.966886,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.029262,-0.47329,0.88042,2.936569,0.979568,0,0,medium
6998,33,Slate,135,HeadBurst,HeadTask,286.9615,286.7296,286.9615,0.231873,0.066589,0.005022,0.218498,2.520002,0.024331,1.612028,-0.064683,0.246002,-0.033276,0.071878,0.966028,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.028928,-0.480073,0.876752,2.936477,0.349289,0,0,slow
6998,33,Slate,136,HeadBurst,HeadTask,287.1279,286.6948,287.1279,0.433197,0.166443,0.017607,0.206827,2.538082,0.015092,1.610069,-0.044301,0.248627,-0.031989,0.076645,0.965032,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.023628,-0.484769,0.874323,2.939013,0.673095,0,0,medium
6998,33,Slate,137,HeadBurst,HeadTask,287.162,286.7296,287.162,0.432404,0.034119,0.012317,0.198345,2.536003,0.01352,1.610456,-0.042805,0.248217,-0.034896,0.077238,0.96499,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.029005,-0.484444,0.874341,2.940121,0.064606,0,0,slow
6998,33,Slate,138,HeadBurst,HeadTask,287.3618,286.6948,287.3618,0.666992,0.199707,-0.284506,0.231276,2.526126,0.004482,1.608069,-0.064015,0.237363,-0.098,0.055802,0.964853,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.162621,-0.468978,0.86811,2.947525,0.685166,0,0,medium
6998,33,Slate,139,HeadBurst,HeadTask,287.3954,286.7296,287.3954,0.665833,0.033691,-0.407737,0.238011,2.505802,0.003693,1.608701,-0.07174,0.23422,-0.117197,0.051018,0.963745,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.201997,-0.463414,0.862812,2.948184,0.231112,0,0,slow
6998,33,Slate,140,HeadBurst,HeadTask,287.7628,286.6948,287.7628,1.067993,0.36731,-1.217081,0.623274,2.299045,0.054806,1.63391,-0.170448,0.161454,-0.252221,0.040523,0.953245,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.467772,-0.328251,0.820634,2.955923,3.34735,0,0,fast
6998,33,Slate,141,HeadBurst,HeadTask,287.8273,286.7296,287.8273,1.097717,0.064575,-1.297393,0.735339,2.262693,0.073972,1.639632,-0.19652,0.140244,-0.266509,0.041992,0.95265,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.496001,-0.289589,0.81861,2.957383,0.989257,0,0,medium
6998,33,Slate,142,HeadBurst,HeadTask,288.1957,286.6948,288.1957,1.500946,0.368347,-1.466058,1.471231,2.137814,0.18217,1.660233,-0.302567,0.021081,-0.301551,0.035617,0.952551,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.572984,-0.061642,0.817245,2.950904,4.560965,0,0,fast
6998,33,Slate,143,HeadBurst,HeadTask,288.2287,286.7296,288.2287,1.499084,0.03302,-1.447198,1.488134,2.140072,0.188479,1.659509,-0.309564,0.023492,-0.297976,0.036636,0.953581,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.566566,-0.066636,0.821318,2.950513,0.286107,0,0,slow
6998,33,Slate,144,HeadPlace,HeadTarget9,293.4618,286.7296,293.4618,6.732178,5.233093,-2.24,1.67,2.5,-0.45899,1.672107,0.13971,-0.019741,-0.330922,0.043613,0.942443,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.625472,0.008345,0.780202,2.956851,24.2585,0,0,fast
6998,33,Slate,145,HeadBurst,HeadTask,293.6618,293.4618,293.6618,0.200012,0.200012,-2.245265,1.708544,2.476125,-0.429305,1.673687,0.097162,-0.025069,-0.319944,0.047022,0.945937,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.607652,0.017339,0.794015,2.993057,1.549478,0,0,fast
6998,33,Slate,146,HeadBurst,HeadTask,293.8621,293.4618,293.8621,0.400269,0.200256,-2.245265,1.708544,2.476125,-0.395707,1.668848,0.074005,-0.026234,-0.332081,0.04941,0.941591,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.627961,0.016587,0.778068,3.031934,1.202952,0,0,fast
6998,33,Slate,147,HeadBurst,HeadTask,294.0945,293.4618,294.0945,0.632721,0.232483,-2.245265,1.708544,2.476125,-0.364119,1.677411,0.072556,-0.026385,-0.316487,0.04178,0.947309,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.601827,0.023544,0.798279,3.052347,0.993305,0,0,medium
6998,33,Slate,148,HeadBurst,HeadTask,294.4973,293.4618,294.4973,1.035522,0.402771,-2.245265,1.708544,2.476125,-0.311067,1.664804,0.085832,0.020858,-0.264442,0.048533,0.962954,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.507265,-0.065839,0.859271,3.075148,1.563175,0,0,fast
6998,33,Slate,149,HeadBurst,HeadTask,294.9283,293.4618,294.9283,1.466492,0.430969,-2.245265,1.708544,2.476125,-0.237286,1.666446,0.022297,-0.023992,-0.143324,0.037452,0.988676,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.285199,0.036704,0.957765,3.170966,2.907646,0,0,fast
6998,33,Slate,150,HandGesture,HandTarget8,338.3623,338.3623,338.3623,0,43.43402,-4.98,4.39,6,0.671635,1.69332,-0.486546,-0.144816,-0.329559,-0.01281,0.932875,0,0,0,0,0,0,1,0.43813,-0.067472,0.037374,-0.84923,-0.246371,0.324083,0.336273,-0.611164,0.278633,0.740839,9.016005,31.8629,0,13.60332,fast
6998,33,Slate,151,HandGesture,HandTarget4,350.9959,350.9959,350.9959,0,12.63361,-0.12,1.71,2,0.359185,1.676082,-0.821055,-0.060163,-0.084437,0.009901,0.994562,0,0,0,0,0,0,1,0.380307,-0.198628,-0.175426,-0.609691,-0.283089,0.549491,0.496183,-0.169148,0.118,0.978502,2.861663,13.76175,13.36541,7.708337,fast
6998,33,Slate,152,HandGesture,HandTarget7,353.763,353.763,353.763,0,2.76709,-0.53,4.39,6,0.340178,1.694423,-0.830425,-0.17171,-0.065839,0.014451,0.982839,0,0,0,0,0,0,1,0.424817,-0.003859,-0.203469,-0.691448,-0.076282,0.543425,0.469861,-0.13438,0.335624,0.932362,7.394461,0.838034,13.86052,6.0327,medium
6998,33,Slate,153,HandGesture,HandTarget10,364.5292,364.5292,364.5292,0,10.76617,-0.24,1.13,1,0.423877,1.64886,-0.868131,0.062333,-0.216407,0.07875,0.971124,0,0,0,0,0,0,1,0.385409,-0.363909,-0.279896,-0.590213,-0.312912,0.458107,0.586407,-0.410498,-0.15515,0.898566,2.049356,3.047553,14.00725,11.00772,fast
6998,33,Slate,154,HandGesture,HandTarget5,369.6289,369.6289,369.6289,0,5.099731,-1.71,1.19,2,0.388782,1.652006,-0.908363,0.02525,-0.309444,0.08886,0.94642,0,0,0,0,0,0,1,0.183285,-0.318746,-0.349587,-0.680796,-0.389658,0.391034,0.48143,-0.58124,-0.102789,0.807214,3.6162,1.652667,18.52389,6.752835,fast
6998,33,Slate,155,HandGesture,HandTarget1,386.5628,386.5628,386.5628,0,16.9339,-1.82,2.16,4,0.360267,1.684486,-0.758681,-0.04247,-0.189843,0.009477,0.98085,0,0,0,0,0,0,1,0.288102,-0.193215,-0.215061,-0.663798,-0.241367,0.463057,0.535437,-0.373221,0.079715,0.924312,5.255922,4.553968,14.82989,6.189741,fast
6998,33,Slate,156,HandGesture,HandTarget6,390.0631,390.0631,390.0631,0,3.500305,0.4,1.16,2,0.367952,1.669193,-0.714581,0.065077,0.003889,0.009686,0.997826,0,0,0,0,0,0,1,0.511933,-0.326634,-0.179916,-0.512641,-0.173652,0.562521,0.624992,0.009022,-0.129795,0.9915,2.76211,1.399462,12.07469,7.778758,fast
6998,33,Slate,157,HandGesture,HandTarget2,396.9982,396.9982,396.9982,0,6.93512,-4.04,2.16,4,0.36847,1.685166,-0.749104,-0.040742,-0.304433,0.009508,0.951615,0,0,0,0,0,0,1,0.094569,-0.190801,-0.233251,-0.717831,-0.361731,0.392105,0.447353,-0.58018,0.071752,0.811322,6.497235,1.089308,18.13503,12.66,medium
6998,33,Slate,158,HandGesture,HandTarget9,405.8637,405.8637,405.8637,0,8.865479,3.18,4.39,6,0.575937,1.688002,-0.814783,-0.165116,0.186036,0.028663,0.968146,0,0,0,0,0,0,1,0.948388,-0.045709,-0.311563,-0.494037,-0.004758,0.71103,0.500341,0.350754,0.330378,0.876255,7.779666,6.460106,9.375163,25.81249,fast
6998,33,Slate,159,HandGesture,HandTarget3,412.1295,412.1295,412.1295,0,6.265808,2.16,2.16,4,0.751465,1.667232,-0.816544,-0.062294,0.175454,-0.020643,0.982298,0,0,0,0,0,0,1,1.063793,-0.179851,-0.287534,-0.39825,-0.032752,0.712764,0.576448,0.347268,0.11514,0.930671,5.042409,5.366269,30.33766,5.421387,fast
9304,34,Konrad,0,GazeExit,EyeTarget1,0,-0.10022,0,0.10022,0,-0.37,2.16,1.52,0.029353,1.63683,-0.043976,-0.174376,-0.135646,0.012635,0.97521,-0.53,0.16,0,0,0,0,1,0,0,0,0,0,0,1,-0.268974,0.336678,0.902386,1.696824,1.91473,0,16.45123,fast
9304,34,Konrad,1,GazeExit,EyeTarget3,11.40028,11.29961,11.40028,0.100678,0,-1.24,1.73,1.52,-0.013334,1.621294,-0.081391,-0.066942,-0.319085,0.033018,0.944782,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.607352,0.10542,0.787407,2.020143,1.750985,0,0,fast
9304,34,Konrad,2,GazeExit,EyeTarget2,14.06554,14.00031,14.06554,0.065231,2.665253,-0.87,2.07,1.52,-0.011377,1.63387,-0.032987,-0.128948,-0.220059,0.009072,0.966884,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.427883,0.245363,0.869893,1.827351,1.490638,0,0,fast
9304,34,Konrad,3,GazeExit,EyeTarget1,16.96611,16.9333,16.96611,0.032806,2.900574,-0.37,2.16,1.52,0.012938,1.639904,-0.027848,-0.174716,-0.110596,-0.009417,0.978343,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.213112,0.343947,0.914486,1.677193,0.779296,0,0,medium
9304,34,Konrad,4,GazeExit,EyeTarget10,21.46614,21.39954,21.46614,0.066605,4.500031,0.23,2.02,1.52,0.051173,1.627473,-0.033411,-0.123525,0.078942,-0.014641,0.989088,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.159777,0.242042,0.95702,1.612185,1.216751,0,0,fast
9304,34,Konrad,5,GazeExit,EyeTarget10,21.96582,21.83221,21.96582,0.133606,0.49968,0.23,2.02,1.52,0.048908,1.628642,-0.02907,-0.129086,0.075471,-0.008026,0.988725,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.151313,0.254049,0.955282,1.607972,0.153757,0,0,slow
9304,34,Konrad,6,GazeExit,Eyetarget9,27.46622,27.3669,27.46622,0.099319,5.500397,0.6,1.65,1.52,0.072496,1.608158,-0.013525,0.002705,0.159456,-0.049377,0.985966,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.314169,-0.02108,0.949133,1.622254,1.037034,0,0,medium
9304,34,Konrad,7,GazeExit,Eyetarget9,35.69904,28.19937,35.69904,7.499664,8.232819,0.6,1.65,1.52,0.084257,1.610063,-0.021649,-0.014537,0.186528,-0.050657,0.981035,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.367453,0.009625,0.929992,1.62612,0.437107,0,0,medium
9304,34,Konrad,8,GazeExit,Eyetarget9,36.76595,36.63324,36.76595,0.132706,1.06691,0.6,1.65,1.52,0.082633,1.619781,-0.036453,-0.031021,0.169714,-0.021997,0.984759,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.335619,0.053631,0.94047,1.640465,0.528863,0,0,medium
9304,34,Konrad,9,GazeExit,Eyetarget9,37.56555,37.49911,37.56555,0.066437,0.799606,0.6,1.65,1.52,0.093064,1.608625,-0.030433,0.006828,0.162766,-0.035315,0.986009,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.320495,-0.02496,0.946921,1.631729,0.493255,0,0,medium
9304,34,Konrad,10,GazeExit,EyeTarget8,37.83578,37.73257,37.83578,0.10321,0.270233,0.5,1.21,1.52,0.085523,1.590466,-0.013949,0.127738,0.114931,-0.042963,0.984189,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.215252,-0.261311,0.940948,1.633874,0.706452,0,0,medium
9304,34,Konrad,11,GazeExit,EyeTarget8,39.00114,38.93311,39.00114,0.068039,1.165359,0.5,1.21,1.52,0.081171,1.596606,-0.010765,0.092515,0.131029,-0.043044,0.986113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.250454,-0.193742,0.948545,1.633439,0.234202,0,0,slow
9304,34,Konrad,12,GazeExit,EyeTarget7,40.13339,39.66611,40.13339,0.467285,1.132248,0.19,0.92,1.52,0.050379,1.574518,-0.007683,0.200242,0.026922,-0.014032,0.979276,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.047108,-0.392941,0.918356,1.667843,1.190192,0,0,medium
9304,34,Konrad,13,GazeExit,EyeTarget6,41.06792,40.63318,41.06792,0.434738,0.934525,-0.36,0.81,1.52,0.006811,1.570165,0.00159,0.224199,-0.141629,0.026836,0.963824,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.260978,-0.439778,0.859352,1.73723,1.270587,0,0,fast
9304,34,Konrad,14,GazeExit,EyeTarget6,47.29947,47.16673,47.29947,0.132736,6.231552,-0.36,0.81,1.52,-0.014923,1.574162,0.003579,0.208328,-0.132731,0.049565,0.967742,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.236248,-0.416374,0.877963,1.732788,0.662404,0,0,medium
9304,34,Konrad,15,GazeExit,EyeTarget6,48.06664,48.00063,48.06664,0.06601,0.767166,-0.36,0.81,1.52,-0.013083,1.5767,-0.00842,0.204099,-0.119256,0.051401,0.970299,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.210447,-0.408333,0.888243,1.744777,0.386777,0,0,slow
9304,34,Konrad,16,GazeExit,EyeTarget5,50.13338,49.99969,50.13338,0.133682,2.066742,-0.87,0.94,1.52,-0.040551,1.58302,-0.019104,0.156512,-0.262635,0.063504,0.949997,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.479127,-0.330728,0.813054,1.862875,0.919554,0,0,medium
9304,34,Konrad,17,GazeExit,EyeTarget5,51.13324,50.29973,51.13324,0.833511,0.999863,-0.87,0.94,1.52,-0.041912,1.584406,-0.018523,0.151723,-0.257888,0.070124,0.951608,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.469537,-0.324929,0.820948,1.862268,0.061463,0,0,slow
9304,34,Konrad,18,GazeExit,Eyetarget4,52.56903,51.50032,52.56903,1.06871,1.435791,-1.25,1.25,1.52,-0.049353,1.603637,-0.013209,0.059383,-0.333194,0.053144,0.939485,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.619749,-0.146994,0.770911,1.979228,0.606864,0,0,medium
9304,34,Konrad,19,GazeExit,EyeTarget3,55.03329,54.73294,55.03329,0.300354,2.464264,-1.24,1.73,1.52,-0.026832,1.622129,-0.033848,-0.041994,-0.311674,0.013714,0.949162,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.59281,0.071169,0.802192,1.974299,1.056595,0,0,medium
9304,34,Konrad,20,GazeExit,EyeTarget3,55.16693,55.06612,55.16693,0.100815,0.133637,-1.24,1.73,1.52,-0.026359,1.622464,-0.034621,-0.042261,-0.311484,0.01401,0.949208,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.59251,0.071501,0.802384,1.975179,0.029096,0,0,slow
9304,34,Konrad,21,GazeExit,EyeTarget3,55.2998,55.26721,55.2998,0.032593,0.132874,-1.24,1.73,1.52,-0.026694,1.622464,-0.03592,-0.040123,-0.310481,0.014493,0.949622,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.590842,0.067205,0.803984,1.975996,0.041167,0,0,slow
9304,34,Konrad,22,GazeExit,EyeTarget3,55.4337,55.33395,55.4337,0.099747,0.133896,-1.24,1.73,1.52,-0.026562,1.622149,-0.037104,-0.039622,-0.310341,0.014618,0.949687,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.590612,0.066184,0.804237,1.977027,0.037375,0,0,slow
9304,34,Konrad,23,GazeExit,EyeTarget2,57.80052,57.7001,57.80052,0.100418,2.366821,-0.87,2.07,1.52,-0.006105,1.634606,-0.040921,-0.125248,-0.227504,-0.011332,0.965622,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.436528,0.24704,0.86511,1.836398,0.719188,0,0,medium
9304,34,Konrad,24,GazeExit,EyeTarget1,61.40047,60.46614,61.40047,0.934326,3.599945,-0.37,2.16,1.52,0.020291,1.639875,-0.048883,-0.154332,-0.098523,-0.025465,0.982765,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.185791,0.308362,0.93295,1.698308,0.833211,0,0,medium
9304,34,Konrad,25,GazeExit,EyeTarget10,62.33366,62.13333,62.33366,0.200333,0.933197,0.23,2.02,1.52,0.036027,1.635874,-0.039811,-0.134148,0.073728,-0.020982,0.987992,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.151315,0.261981,0.953137,1.618081,0.553398,0,0,medium
9304,34,Konrad,26,HeadPick,HeadTask,90.39886,90.39886,90.39886,0,28.0652,-2.3,1.7,2,-0.041498,1.620986,-0.011365,-0.057329,-0.417517,0.026865,0.906461,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.760006,0.081499,0.644786,3.025337,2.627432,0,0,fast
9304,34,Konrad,27,HeadBurst,HeadTask,90.60016,90.39886,90.60016,0.201294,0.201294,-2.256654,1.628473,2.053722,-0.046251,1.616267,-0.010262,-0.03389,-0.407986,0.028075,0.911927,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.74601,0.038902,0.664798,3.024245,0.202795,0,0,slow
9304,34,Konrad,28,HeadBurst,HeadTask,90.83243,90.39886,90.83243,0.433563,0.232269,-2.221256,1.47107,2.087077,-0.048603,1.615316,-0.013957,-0.018492,-0.400731,0.0264,0.915629,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.734819,0.012706,0.678145,3.025817,0.134757,0,0,slow
9304,34,Konrad,29,HeadBurst,HeadTask,91.06525,90.39886,91.06525,0.666382,0.232819,-2.197439,1.491179,2.104131,-0.046749,1.617587,-0.021014,-0.028616,-0.393642,0.023298,0.918523,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.724472,0.034226,0.688454,3.026168,0.228925,0,0,slow
9304,34,Konrad,30,HeadBurst,HeadTask,91.46591,90.39886,91.46591,1.067047,0.400665,-2.191602,1.800766,2.079006,-0.040762,1.623694,-0.043224,-0.073039,-0.393829,0.015625,0.916144,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.723891,0.121522,0.679127,3.026768,0.719394,0,0,medium
9304,34,Konrad,31,HeadBurst,HeadTask,91.89981,90.39886,91.89981,1.500946,0.433899,-2.073388,2.008588,2.145454,-0.034678,1.628467,-0.058123,-0.103694,-0.368545,0.008678,0.923768,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6827,0.185181,0.706844,3.025984,0.493555,0,0,medium
9304,34,Konrad,32,HeadPlace,HeadTarget,116.3337,90.39886,116.3337,25.93484,24.4339,0.82,2.76,2.5,0.171084,1.633225,-0.186621,-0.221015,0.108379,0.017537,0.969071,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.202303,0.432159,0.878813,2.984736,7.028583,0,0,fast
9304,34,Konrad,33,HeadBurst,HeadTask,116.5343,116.3337,116.5343,0.200562,0.200562,0.850943,2.780676,2.528855,0.145524,1.636388,-0.230796,-0.225863,0.115346,0.013767,0.967208,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.216908,0.44009,0.871362,3.069639,1.459237,0,0,fast
9304,34,Konrad,34,HeadBurst,HeadTask,116.7345,116.3337,116.7345,0.400787,0.200226,0.850943,2.780676,2.528855,0.116912,1.635349,-0.279175,-0.229145,0.103098,0.018132,0.967747,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.191236,0.447248,0.873726,3.120193,1.579393,0,0,fast
9304,34,Konrad,35,HeadBurst,HeadTask,116.9676,116.3337,116.9676,0.633881,0.233093,0.850943,2.780676,2.528855,0.097054,1.636847,-0.332062,-0.21924,0.119751,0.018257,0.968122,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.223862,0.428875,0.875187,3.171993,1.629313,0,0,fast
9304,34,Konrad,36,HeadBurst,HeadTask,117.3994,116.3337,117.3994,1.065674,0.431793,0.850943,2.780676,2.528855,0.1171,1.641853,-0.372721,-0.232505,0.085211,0.02836,0.96844,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.151856,0.455168,0.877361,3.202278,1.430618,0,0,fast
9304,34,Konrad,37,HeadBurst,HeadTask,117.8325,116.3337,117.8325,1.498749,0.433075,0.850943,2.780676,2.528855,0.144457,1.64251,-0.38383,-0.210722,0.081517,0.034134,0.973543,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.144335,0.415859,0.897902,3.205975,0.888635,0,0,medium
9304,34,Konrad,38,HeadPick,HeadTask,127.7678,127.7678,127.7678,0,9.935303,0.850943,2.780676,2.528855,0.143781,1.644288,-0.389085,-0.198462,0.105127,0.012408,0.974375,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.199942,0.389363,0.899122,3.210269,0.162202,0,0,slow
9304,34,Konrad,39,HeadBurst,HeadTask,127.9996,127.7678,127.9996,0.231812,0.231812,0.780754,2.936135,2.473869,0.143745,1.645769,-0.396006,-0.226785,0.096967,0.019833,0.968903,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.178908,0.443312,0.878332,3.210453,0.222085,0,0,slow
9304,34,Konrad,40,HeadBurst,HeadTask,128.2001,127.7678,128.2001,0.432312,0.200501,0.866899,2.928272,2.453057,0.143239,1.64443,-0.399584,-0.221186,0.108016,0.019228,0.969041,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.200839,0.43283,0.878819,3.21084,0.115202,0,0,slow
9304,34,Konrad,41,HeadBurst,HeadTask,128.4347,127.7678,128.4347,0.666962,0.23465,0.823704,2.893741,2.476895,0.140892,1.643797,-0.400523,-0.215643,0.103275,0.019862,0.970792,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.19195,0.422792,0.885665,3.210628,0.074771,0,0,slow
9304,34,Konrad,42,HeadBurst,HeadTask,128.8708,127.7678,128.8708,1.103058,0.436096,0.813864,2.596125,2.599942,0.131779,1.637583,-0.385905,-0.159845,0.102169,0.023431,0.981561,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.193079,0.318584,0.928022,3.209256,0.493,0,0,medium
9304,34,Konrad,43,HeadBurst,HeadTask,129.3002,127.7678,129.3002,1.53241,0.429352,0.85681,2.022913,2.740749,0.130818,1.627057,-0.359427,-0.074711,0.106192,0.012663,0.991454,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.208678,0.150835,0.966283,3.20856,0.85128,0,0,medium
9304,34,Konrad,44,HeadPlace,HeadTarget1,157.5991,127.7678,157.5991,29.83133,28.29892,0.8,1.81,2.5,0.124414,1.618213,-0.621391,-0.046215,0.103121,0.004137,0.993586,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.204536,0.09269,0.974461,3.199419,7.943136,0,0,fast
9304,34,Konrad,45,HeadPick,HeadTask,157.6324,157.6324,157.6324,0,0.033264,0.84055,1.794953,2.502987,0.123537,1.618095,-0.626899,-0.046384,0.102408,0.006358,0.99364,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.202924,0.093481,0.974722,3.215832,0.167724,0,0,slow
9304,34,Konrad,46,HeadBurst,HeadTask,157.8323,157.5991,157.8323,0.233246,0.199982,0.788816,1.807221,2.486188,0.119864,1.617961,-0.658605,-0.048501,0.092526,0.009084,0.994487,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.183151,0.098149,0.978173,3.220721,0.955667,0,0,medium
9304,34,Konrad,47,HeadBurst,HeadTask,157.8661,157.6324,157.8661,0.233734,0.033752,0.7742,1.810255,2.484076,0.119752,1.618499,-0.663311,-0.048736,0.090896,0.008706,0.994629,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.179968,0.098531,0.978725,3.220422,0.140449,0,0,slow
